,sku_id,sku_name
1149,100050359043,三胖蛋（sanpangdan） 南瓜籽南瓜子坚果炒货休闲零食四罐组合装 盐焗味176g*4
1150,100050382161,眼镜小猫炒货礼包4472g+7020ml
1151,1298268,良品铺子 西瓜子 话梅味 袋装炒货 零食小包装105g
1152,100021843678,胖农 休闲零食 坚果炒货 内蒙原味超大香瓜子恭贺版220g/罐
1153,100026828120,华味亨 焦糖味香瓜子500g/袋*2 休闲食品每日坚果量贩装小吃 零食 葵花籽
1154,100032199312,洽洽 山核桃瓜子 网红口味葵花籽 休闲零食小吃 500g独立小包装囤货
1155,100041652017,三胖蛋 内蒙特产 五香南瓜子156克袋装 南瓜籽炒货独立小包装零食 每日坚果
1156,612423,正林3A黑瓜子500g*2袋
1157,100017409217,三胖蛋 正宗内蒙特产原味大瓜子年货礼盒 葵花籽 218g*4桶 （钜惠装）
1158,100020390115,洽洽五香香瓜子55g 恰恰每日坚果炒货经典包装葵花籽瓜子休闲零食小吃 
1159,100032199298,良品铺子 焦糖味瓜子 葵瓜子炒货休闲零食年货小吃500g
1160,100034715489,洽洽 原香瓜子150g*5袋 休闲零食经典包装原味葵花籽瓜子 新老包装随机
1161,5646272,老灶煮 特产零食小吃坚果炒货大颗粒葵花籽 山核桃味香瓜子150g
1162,100004256147,三胖蛋 南瓜子籽盐焗180g*6罐/礼盒
1163,100004922898,8月农莊 原味葵花籽 休闲干果 坚果炒货零食 新疆特产坚果60g*7袋
1164,100005237412,胖农 坚果炒货 内蒙古原味瓜子葵花籽 小又香量贩装96g*10袋
1165,100018346638,集采项目 西北 原味葵花瓜子500g 大客户专享（企业集采链接）请勿拍
1166,100031908054,三胖蛋.南瓜子五香味南瓜子真空罐装休闲零食坚果炒货 180g*4罐 720g
1167,100033945728,饭爷 爱每粒瓜子山核桃味108g 林依轮葵花籽 炒制坚果炒货 解馋休闲零食
1168,100043301481,三胖蛋 原味瓜子礼盒（218g*6罐） 坚果零食 葵花籽 端午节高端礼盒内蒙特产 原味大瓜子
1169,100044884555,洽洽 香瓜子恰恰瓜子葵花籽 坚果炒货 办公室休闲零食160g*5
1170,100047097741,1号会员店（One's Member）原香葵花籽 赤峰瓜子原味炒货新年礼盒 226g*4罐
1171,100047880257,洽洽瓜子五香瓜子350g*2袋坚果炒货葵花籽香瓜子休闲零食小吃
1172,1990758,一品巷子 坚果炒货 吊瓜子100克 袋装
1173,41626055656,俏香阁 蟹黄瓜子仁235g×2袋每日坚果休闲零食坚果炒货 下午茶小吃 蟹黄瓜子仁
1174,5924683,正林 坚果礼盒 指尖珍品椒盐味南瓜子420g/盒（14克X30袋）
1175,5977386,旺瓜 坚果炒货 休闲零食 家庭装大片西瓜子318g/桶
1176,100005157636,金鸽 南瓜子230g 卤炒多味五香南瓜子籽坚果炒货追剧休闲零食
1177,100017756362,琦王 多味瓜子 1斤装大颗粒香瓜子多味葵花籽休闲零食炒货装年货
1178,100035253685,童年记原味瓜子500g/袋 大包一斤内蒙古葵花籽零食 2袋起售 包装随机
1179,100035412263,洽洽香瓜子160g*2袋经典香瓜子五香味葵花籽坚果炒货休闲零食恰恰 
1180,100041274580,泰山食品陈皮打手瓜子260g葵花籽每日坚果 休闲零食 多味瓜子特产炒货
1181,100046789585,三胖蛋 五香味炒南瓜子坚果炒货休闲办公室零食南瓜籽 180g罐*4
1182,100051481285,三胖蛋（sanpangdan）原味瓜子内蒙特产坚果炒货休闲零食原味葵花籽 高端218g×6礼盒
1183,100002783898,佰素康 坚果炒货 休闲零食 盐烤瓜子仁 无壳南瓜子仁118g/罐
1184,100013181486,胖大生 葵花籽内蒙特产原味大瓜子坚果炒货  500克
1185,100017818197,百草味葵花籽500g坚果零食炒货焦糖味瓜子仁年货特产
1186,100028934679,洽洽海盐瓜子 精选葵花籽108g*5袋 休闲零食坚果炒货108g*5袋【口味升级】
1187,100030040324,鹦鹉传奇 多味手剥瓜子 400g
1188,100032370277,洽洽  原香瓜子恰恰原味瓜子葵花籽炒货休闲零食原味瓜子200g*2袋/组  6组起售
1189,100037257040,洽洽 葵珍八分熟原味罐装158g大瓜子内蒙特产休闲零食坚果炒货葵花籽
1190,100037680100,良品铺子  饱满大颗粒西瓜籽新疆特产瓜子休闲零食小吃瓜子炒货 话梅味西瓜子208g×1袋
1191,100038820587,貂蝉嗑原味瓜子颗颗饱满葵花瓜子休闲零食小零食158g/红盒装
1192,100040922391,正林 瓜子西瓜子3A大桶装五香味黑瓜子休闲零食特产坚果年货炒货礼品 黑瓜子桶装1000g
1193,100042494154,三胖蛋（sanpangdan） 正宗内蒙特产原味大瓜子 每日坚果 盐焗味南瓜子180g/罐
1194,100046014588,童年记 多味瓜子450g 东方奎树 葵花籽宿舍追剧休闲零食小吃 2袋起售
1195,100013765458,洽洽 原香瓜子 原味葵花籽 休闲零食小吃 285g-S
1196,100018250561,三胖蛋原味瓜子中端礼盒218g*6罐
1197,100021410964,華味（HUAWEI）華味 华味亨山核桃味香瓜子450g/袋 量贩装零食 葵花籽
1198,100028890241,三胖蛋 正宗内蒙特产原味大瓜子 每日坚果 葵花籽 坚果休闲零食 90g/袋
1199,100035982697,良品铺子 盐焗南瓜籽650g休闲零食炒货瓜子网红宿舍零食每日坚果
1200,100053660859,鲜记 盐焗南瓜子348g/2罐 家庭分享装盐焗炒货孕妇坚果小吃脆香饱满
1201,100031656300,洽洽 百煮入味 经典香瓜子460g 一袋
1202,100035416171,翁财记甘草瓜子750g/1袋
1203,100045520161,洽洽食品 香瓜子200g*25袋箱装（团购大客户专拍）
1204,100047576765,三胖蛋 正宗内蒙原味瓜子218g/罐 大颗粒葵花籽 特产坚果炒货 休闲零食 2罐起售
1205,100009944739,伊果海盐瓜子218g
1206,100011695799,华味亨 山核桃味香瓜子500g/袋*2 京东专供款休闲食品每日坚果量贩装小吃 零食 葵花籽
1207,100026642686,三只松鼠焦糖味瓜子120g 坚果炒货葵花籽办公室宿舍休闲零食特产小吃
1208,100038559348,七月唯谷 南瓜子仁新货原味罐装生熟南瓜子仁休闲炒货零食280g
1209,100046017842,童年记 瓜子混合装500g*4袋(香瓜子+原味+多味+海盐)葵花籽坚果炒货
1210,100050359169,三胖蛋（sanpangdan） 正宗内蒙特产五香味葵花籽大瓜子内蒙古特产大颗粒 168g*4罐
1211,100052376269,姚生记 原味瓜子袋装500g 葵花籽香瓜子炒货 坚果炒货休闲零食下午茶
1212,100007603301,八享时黑瓜子220g  西瓜子 坚果炒货 休闲零食 即食食品
1213,100007779625,三只松鼠  三只松鼠 狼牙瓜子 坚果炒货休闲零食 宿舍小吃网红大颗粒葵花籽 110g/袋
1214,100027379401,三胖蛋经典原味大瓜子180克罐装葵花籽休闲食品炒货 年货零食 新上市
1215,100028363409,赤川 原味熟瓜子110g 内蒙古赤峰大瓜子363品种 （ 毛嗑葵花籽 零食小吃 新瓜子 赤峰363 原味瓜子） 
1216,100028890233,三胖蛋 正宗内蒙特产原味大瓜子 每日坚果 葵花籽 坚果休闲零食 158g/盒
1217,100040200972,胖农原味南瓜子 （大片南瓜子）220g*6罐
1218,100040335515,貂蝉嗑 原味瓜子颗颗饱满葵花瓜子休闲零食小零食真空包装 210g/黄罐
1219,100040983416,洽洽洽洽焦糖瓜子108g（渠道商品，请勿下单）
1220,100050443437,果园老农五香瓜子 坚果炒货 零食坚果 果园老农湿五香瓜子400g
1221,5933579,旺瓜 坚果炒货 家庭装休闲零食 葵花子焦糖瓜子228g/桶
1222,100010242891,五香瓜子10斤/袋
1223,100017516922,京东京造 蟹黄瓜子仁每日坚果炒货休闲零食小吃200g
1224,100019911434,洽洽 山核桃瓜子 网红口味葵花籽 休闲零食小吃 108g
1225,100031348706,洽洽 毛嗑焦糖瓜子500g*10袋
1226,100035379412,徽记煮瓜子500g*2袋 游玩休闲零食
1227,100039314543,旭东百里挑一218g原味葵瓜子 网红零食原香葵花籽坚果炒货
1228,100041073580,洽洽洽洽生香瓜子150g（渠道商品，请勿下单）
1229,100041403676,三胖蛋 新五香味南瓜子熟南瓜籽坚果炒货零食176克罐装纸皮瓜子
1230,100043508102,三胖蛋原味瓜子内蒙特产坚果干果炒货休闲零食原味大葵花籽 218g
1231,100044924761,大千喜山核桃味香瓜子550g坚果炒货休闲办公零食年味小吃大礼包
1232,100051627277,鲜记盐焗味南瓜子348g精品罐装家庭分享装南瓜籽坚果炒货休闲零食小吃
1233,100054496317,童年记 东方奎树(多味瓜子450g*3袋)葵花籽大颗粒零食休闲坚果炒货
1234,100002195526,甘源 坚果炒货 西瓜子 话梅味  休闲零食特产传统小吃 黑瓜子 独立小包  238g*2
1235,100010386645,大好大奶油味瓜子138g
1236,100021837998,大好大瓜子焦糖味500g*1袋 坚果炒货休闲零食袋装葵花籽
1237,100028568542,味滋源 山核桃味瓜子500g*1袋装瓜子网红办公室休闲小零食品
1238,100034026897,鲜记 南瓜子348g/罐 家庭分享装盐焗味南瓜籽 孕妇坚果炒货 休闲零食小吃 1罐装
1239,100035073105,童年记焦糖瓜子350g/袋 坚果炒货年货 聚会休闲小零食 2袋起售包装随机
1240,100044232407,洽洽 香瓜子22g五香原味炒货 洽洽葵花籽煮瓜子好吃的零食年货小吃 五香香瓜子  10包
1241,100047209905,洽洽 瓜子小而香奶油味瓜子128g*3袋 休闲零食炒货
1242,100049059547,福财记 蒸西瓜子320g袋装蒸煮湿西瓜籽大黑圆瓜子休闲零食 聚会追剧小吃独立小包装 蒸西瓜子鸡汁味320g*5袋
1243,6053590,三胖蛋 正宗内蒙特产原味大瓜子 坚果休闲零食 218g*4桶（保鲜装）
1244,100017088675,洽洽陈皮甘草西瓜子1.01kg*1罐 恰恰每日坚果炒货办公室宿舍休闲零食特产小吃
1245,100018961596,沃野美仓瓜子诱惑葵魁正宗内蒙特产原味大瓜子 每日坚果 葵花籽 坚果休闲零食200gX3袋
1246,100020214506,甘源 瓜子仁 75g/袋 蚕豆青豌豆原味休闲小吃零食整箱 瓜子仁蟹黄味75g*50袋
1247,100024201565,阿甘正馔 去壳盐焗南瓜子仁坚果炒货办公司 休闲零食 102g/袋 24袋/箱 整箱装
1248,100034027621,三只松鼠（Three Squirrels）蟹黄味瓜子仁 坚果炒货 休闲零食 地方特产小吃 205g
1249,100035906886,旭东百里挑一 五香味西瓜子大包装2500g 量贩散装婚庆年货
1250,100038634180,秋淘（QIUTAO）焦糖瓜子500g袋装葵花籽散装批发葵瓜子年货坚果零食炒货
1251,100048685543,三胖蛋 正宗内蒙特产五香味葵花籽大瓜子内蒙古特产大颗粒 168g*4罐
1252,100055057197,姚生记 坚果炒货 手选焦糖瓜子 大颗粒葵花籽 110g/袋 1件（共10袋）
1253,5846769,旺瓜 坚果炒货 休闲零食 香瓜子葵花子焦糖味瓜子528g/桶
1254,100010401349,KE盐KE甜 1240g 蟹黄瓜子仁（5包共40袋）休闲零食年货儿童零食节日新年送礼
1255,100023040593,洽洽瓜子礼包108g*5袋 藤椒焦糖蜂蜜山核桃海盐五味葵花籽休闲零食礼包王者荣耀IP合作款
1256,100028890311,三胖蛋  正宗内蒙特产 每日坚果 原味南瓜子 坚果休闲零食 720g礼盒
1257,100030287334,洽洽香瓜子22g*5袋瓜子五香味葵花大籽零食炒货小袋零食
1258,100031112612,八享时焦糖瓜子500g
1259,100034647647,汀然 原味南瓜子仁熟500g年货坚果炒货南瓜籽男人每日零食干果盒装
1260,100037153836,洽洽 办公室零食休闲坚果陈皮瓜子108g*5袋/SP-1.04119*5
1261,100050554635,米豆儿 米豆儿 手剥大瓜子花生组合套装【套装900g瓜子800g花生】
1262,100051000159,洽洽瓜子焦糖山核桃混合味18g*10袋零食葵花籽年货炒货休闲零食小吃 
1263,100054819531,洽洽 瓜子原香味500g炒货葵花籽大颗粒休闲办公室零食小吃独立小包装
1264,10041367626274,远庐（YUANLU） 手剥大瓜子1000g 婚庆年货 休闲零食坚果炒货 香葵花籽 零食小吃大颗粒 原味瓜子/500g/袋*2袋（熟/炒瓜子）
1265,100017305354,金鸽多味瓜子 休闲零食坚果炒货 葵花籽1.3kg 年货瓜子坚果大包装
1266,100035072647,童年记南瓜子208g/袋 坚果炒货 香脆南瓜子休闲小零食 2袋起售 包装随机
1267,100035253055,三只松鼠 休闲零食蟹香味葵花籽仁炒货蟹黄味瓜子仁218g/袋 30袋起售
1268,100042494168,三胖蛋（sanpangdan） 正宗内蒙特产原味大瓜子 每日坚果 葵花籽 210g/袋
1269,100046553378,洽洽 招牌香瓜子 休闲零食 焦糖瓜子108g*5袋+海盐瓜子108g*5袋
1270,100047448432,味滋源 焦糖味瓜子500g*1袋装瓜子网红办公室休闲小零食品
1271,100054854495,洽洽 招牌香瓜子 休闲零食 焦糖瓜子108g*5袋+山核桃瓜子108g*5袋
1272,2979080,洽洽 山核桃瓜子110g*1袋坚果炒货葵花籽团购网红休闲零食小吃
1273,100009254270,洽洽 皇葵瓜子 山核桃味葵花籽 休闲零食小吃110g
1274,100009254300,洽洽 坚果炒货 休闲零食 五香瓜子500g/袋
1275,100016248345,甘源 瓜子仁75g*8袋 家庭聚会办公休闲小吃零食 瓜子仁酱汁牛肉味
1276,100021078154,百草味 蟹香瓜子仁180gX2/袋 坚果炒货休闲零食特产小吃每日坚果
1277,100022089728,洽洽 原香瓜子 原味葵花籽 休闲零食小吃 285g*5袋
1278,100023123563,洽洽 瓜子葵珍五香味瓜子98g*5 袋 休闲零食炒货
1279,100035412265,洽洽瓜子海盐味500g恰恰瓜子葵花籽葵花子休闲零食坚果炒货
1280,100040957973,三胖蛋 南瓜籽五香味180g*2罐 南瓜子 坚果炒货休闲小零食
1281,100054650311,三胖蛋 高端原味瓜子108克*8罐礼盒
1282,100054854603,洽洽 招牌香瓜子 宿舍聚会休闲零食香脆咸鲜 海盐瓜子【108g*5袋】
1283,100032514552,三胖蛋南瓜子盐焗味160g*1 + 五香味160g*1 + 原味160g*1 （共3袋）
1284,100037135783,姚生记 甘草西瓜子黑瓜子休闲零食坚果炒货125g/袋 起订量：5袋起批
1285,100041789218,正林坚果炒货A系列黑瓜子818g/桶 休闲零食 坚果炒货瓜子
1286,100045506117,俏美味 牙签瓜子500g袋装盐焗味马牙长白瓜子炒货葵花籽坚果干果休闲零食
1287,6047997,三胖蛋 正宗内蒙特产原味大瓜子 休闲零食218g*2桶（保鲜装）
1288,100018207679,旺旺瓜子炒货26g*16袋 
1289,100029001502,农香森 新货南瓜子仁原味500g真空包装大颗粒熟瓜子仁烘培坚果炒货休闲食品孕妇零食
1290,100032892824,三胖蛋 五香南瓜子炒南瓜子坚果炒货休闲办公室零食南瓜籽 160g*3袋
1291,100035420955,三胖蛋 正宗内蒙特产原味大瓜子 每日坚果 原味瓜子中端礼盒 坚果休闲零食 218g*6罐/盒
1292,100036798485,洽洽香瓜子308g*3袋五香葵花籽休闲零食炒货干果大颗粒葵花籽 
1293,100041034717,旭东百里挑一 话梅味西瓜子大包装2500g 量贩散装婚庆年货炒货
1294,100045557378,洽洽 五香香瓜子 炒货经典包装葵花籽 周末休闲零食小吃308g*5袋
1295,5685835,8月农莊 原味葵花籽 休闲干果 坚果炒货零食 新疆特产坚果60g*7袋
1296,100007911455,华味亨 古法瓜子400g/袋 脱皮香瓜子 多味瓜子量贩装
1297,100013650028,百草味-葵花籽山核桃味500g
1298,100016660747,西域美农 高端原香瓜子500g 原味内蒙大个葵花籽 好料才能做原香 不用香精遮味 孕妇零食炒货年货送礼
1299,100020926001,施瓦茨香瓜子 经典包装 葵花籽 儿时零食 休闲零食小吃 160g
1300,100032310973,洽洽 葵珍瓜子高端罐装休闲零食188g 八分熟 *1个 
1301,100035906896,旭东百里挑一椒盐味南瓜子500g独立小包装南瓜籽坚果炒货休闲零食年货
1302,100036832360,七鲜原味瓜子108g
1303,1311848,甘源牌75G袋装蟹黄味瓜子仁
1304,4749013,姚太太 坚果炒货 瓜子 葵花籽 原香味200g
1305,100011768096,洽洽 休闲瓜子 原香瓜子大包装组合装500g*2袋（共1000g）
1306,100017344249,洽洽 葵珍瓜子礼盒188g*6罐/盒 原味大瓜子熟制葵花籽生香瓜子炒货零食大礼包 洽洽1128g葵珍瓜子礼盒八分熟
1307,100032121642,三只松鼠蟹黄味瓜子仁（218g一袋） 200袋起售
1308,100048581989,胖农 休闲零食 坚果炒货 内蒙古原味大瓜子葵花籽经典版礼盒220g6罐
1309,100051399615,惠寻 京东自有品牌 五香/焦糖味瓜子500g*4袋休闲坚果炒货京仓京配
1310,100054822141,洽洽焦糖瓜子108g*8袋 坚果炒货葵花籽办公室聚餐休闲炒货小零食
1311,1268136,老闫家 南瓜子150g
1312,4931295,洽洽五香瓜子500g独立小包装坚果炒货葵花籽网红休闲零食小吃
1313,1814075,徽记 干果坚果炒货 休闲零食小吃 原味生瓜子255g
1314,1934573,三胖蛋 正宗内蒙特产原味大瓜子 婚宴喜庆 180g/桶
1315,5685831,8月农莊 罐装原味瓜子 坚果炒货  休闲零食 新疆干果特产218g
1316,5059662,旭奇 干果炒货 休闲零食 小黑瓜子218g
1317,100008511027,胖大生 多味瓜子 内蒙特产363多味香瓜子218克罐装
1318,100015274345,洽洽焦糖口味瓜子108g*6袋 葵花籽休闲零食小吃 包装随机
1319,100025555625,旭东百里挑一 焦糖味葵瓜子独立小包装500g 每日坚果炒货葵花籽婚庆年货
1320,100031424352,洽洽葵珍八分熟原味大瓜子752g+250ml *2坚果炒货节日瓜子礼盒送礼
1321,100043772159,洽洽原味瓜子每日坚果葵花籽宿舍网红休闲零食小吃500g
1322,100044852614,洽洽椰香瓜子50包散装小包装香瓜子葵花籽坚果炒货休闲零食小吃
1323,100007183813,洽洽 送亲友端午粽情粽意礼包A
1324,100020683837,灯娃 奶油味五香味香瓜子带壳坚果炒货金鲤桥108g/袋 50袋起售
1325,100028890299,三胖蛋 三胖蛋 正宗内蒙特产原味大瓜子 每日坚果 葵花籽 坚果休闲零食 218g/桶（保鲜装）
1326,100041485558,三胖蛋（sanpangdan）原味瓜子罐装正宗内蒙特产葵花籽坚果炒货休闲零食 欢聚礼盒(4罐)
1327,100047472190,恒誉脱皮多味葵花籽坚果炒货 休闲零食2kg XHYSP
1328,100047576813,三胖蛋 五香味炒南瓜子180g/罐 坚果炒货休闲办公室零食南瓜籽 2罐起售
1329,100050046131,集美食品（JIMEI FOODSTUFFS）五香奶油煮瓜子年货休闲零食混合口味205g*2袋
1330,5634861,原尚工房 休闲零食坚果炒货干果零食原味生南瓜子仁500g
1331,100005893312,疆北大叔 休闲零食 蟹黄瓜子108g
1332,100008290943,姚生记 葵花籽 休闲零食 坚果炒货 炒货零食 零食小吃 原香味瓜子500克*2袋
1333,100026176936,胖大生 葵花籽原味大瓜子500克大袋装散装 内蒙特产坚果炒货 送礼 
1334,100036287752,洽洽 焦糖瓜子 口味葵花籽 休闲零食小吃 108g*5袋
1335,100040957929,三胖蛋 南瓜籽五香味180g*4罐 南瓜子坚果炒货休闲零食 四罐组合装
1336,100043853138,嗑客休闲小零食多味瓜子320g
1337,100016142430,味滋源 焦糖糖瓜子500g袋装大颗粒葵花籽炒货特产零食香瓜子
1338,100026456937,每果时光 焦糖瓜子500g/袋 年货葵花籽每日坚果炒货干果休闲食品孕妇零食
1339,100026924375,三胖蛋 正宗内蒙特产原味大瓜子 每日坚果 葵花籽 坚果休闲零食 218g/桶
1340,100032892892,三胖蛋 正宗内蒙特产原味大瓜子 葵花籽 坚果休闲零食 180g*3袋
1341,100034594411,味滋源 焦糖味瓜子500g*1袋装瓜子网红办公室休闲小零食品
1342,100040200986,胖农小又香原味瓜子（小瓜子）96g
1343,100011580105,洽洽 海瓜子 嗨瓜子葵花籽零食葵瓜子海盐味瓜子108g* 5袋
1344,100039555997,三只松鼠 坚果干果礼盒零食礼盒礼品团购3452g
1345,100046100718,童年记 瓜子混合口味108g*5袋 原味+打手瓜子+香瓜子+焦糖+海盐 葵花籽
1346,100050023863,福财记福财记 海盐南瓜子零食盐焗入味大颗坚果 海盐味南瓜子218g*2罐
1347,100002848252,傻老大 瓜子 原味葵瓜子 烘培果干休闲零食 1kg
1348,100005604058,沙土香瓜子300g/袋 坚果炒货葵花籽休闲小零食
1349,100010272809,KE盐KE甜 125g 多味瓜子休闲零食年货儿童零食节日新年送礼
1350,100017088671,正林玫瑰百香果味黑瓜子520g婚庆包/袋
1351,100028053654,洽洽多味瓜子230g*5袋 网红口味葵花籽 休闲零食小吃
1352,100029553808,华味亨 焦糖味香瓜子500g/袋*2 休闲食品每日坚果量贩装小吃 零食 葵花籽
1353,100030320831,洽洽瓜子 招牌香瓜子恰恰焦糖山核桃藤椒味瓜子葵花籽休闲零食炒货小吃108g 海盐味*5五袋装【香脆咸鲜】
1354,100030760802,华味亨焦糖味香瓜子200g
1355,100036584532,鲜记 南瓜子 坚果炒货休闲小零食 盐焗风味咸淡适宜 348g/罐*2罐
1356,100045520211,洽洽焦糖瓜子300g坚果炒货内蒙特产葵花籽休闲办公室网红零食小吃
1357,100045557494,洽洽 藤椒味瓜子108g*5袋 【焦香升级】 宿舍办公室追剧休闲零食
1358,100046738347,厚道仁卤汁湿南瓜子436g*1箱真空2袋装坚果炒货追剧必备男人休闲零食
1359,100016397508,西域美农 焦糖味瓜子500g 大颗粒葵花籽 十六御精选原料 超值大包装
1360,100016405121,京库 前川 奶香味瓜子量贩装 葵花籽坚果炒货办公室宿舍休闲零食特产小吃 奶香味瓜子500g*2袋
1361,100026544843,三胖蛋 正宗内蒙特产原味大瓜子 每日坚果 葵花籽 坚果休闲零食 180g/桶
1362,100027746807,浮闲 休闲零食蟹黄瓜子仁下酒菜大罐简装500g   3罐起售
1363,100030764133,姚生记年货 大颗粒葵花籽 办公室休闲零食 每日坚果炒货 山核桃味瓜子180g*4袋
1364,100047989605,可可隆 焦糖味瓜子110g 焦糖瓜子炒货葵花籽 办公室休闲零食小吃
1365,100054084831,洽洽五香香瓜子经典包装葵花籽坚果炒货周末洽洽休闲零食小吃160g*5袋
1366,100055452461,西瓜味的童话 袋装葵瓜子焦糖香瓜子追剧休闲零食 焦糖瓜子500g/袋 5袋起购DP
1367,1132336,正林 休闲食品 坚果炒货 香瓜子260g/袋
1368,6201806,【京东JOY联名款】 三胖蛋 正宗内蒙特产原味大瓜子 每日坚果 葵花籽 坚果炒货休闲零食 218g/桶
1369,100005853747,正林 坚果炒货 休闲零食黑瓜子1000g/桶
1370,100010122526,自然派  办公室休闲零食年货炒货小吃 黑瓜子400g
1371,100018220439,三胖蛋.盐焗南瓜子南瓜籽办公室零食坚果炒货休闲零食 160g*5袋
1372,100021480833,每果时光 话梅味西瓜子500g/袋 年货西瓜籽每日坚果炒货干果孕妇休闲零食
1373,100026636979,洽洽瓜子 招牌香瓜子恰恰焦糖山核桃藤椒味瓜子葵花籽休闲零食每日坚果炒货小吃108g 海盐味*5【香脆咸鲜】
1374,100027013623,三胖蛋五香味南瓜籽袋装160g
1375,100027616360,良品铺子  葵花籽焦糖味 多味炒货坚果休闲零食小吃500g
1376,100035073015,童年记南瓜子208克*2袋 坚果炒货香脆南瓜子 小吃休闲零食办公室
1377,100040335451,貂蝉嗑 原味瓜子颗颗饱满葵花瓜子休闲零食瓜子礼包瓜子年货1068g礼盒装210g*4罐+108g/袋+120g/袋
1378,100045549855,良品铺子 话梅味西瓜子208g*3袋 饱满大颗粒西瓜籽新疆特产瓜子休闲零食小吃瓜子炒货
1379,100010617599,京东京造 古法瓜子200g 休闲零食小吃 五香多味经典葵花籽 坚果炒货 嗑瓜子
1380,100015167407,甘源 瓜子仁75g/袋 家庭聚会办公休闲小吃零食 瓜子仁肉松味75g*20袋
1381,100027953792,甘源瓜子仁蟹黄味75g*10袋 家庭聚会办公休闲小吃零食
1382,100035072827,童年记海盐瓜子500g*2袋 大包葵花籽炒货 居家办公宿舍小零食 包装随机
1383,100036249222,洽洽 多味瓜子230g*25袋-T
1384,100050704093,福财记蒸西瓜子湿西瓜籽大黑圆瓜子独立包装 蒸西瓜子五香味380g*5袋
1385,6641356,沙城 休闲零食 坚果炒货 量贩装办公室零食 葵瓜子 五香味500g/袋
1386,100002294202,三胖蛋 正宗内蒙特产原味大瓜子大礼包1464g 年节礼包 坚果礼盒
1387,100010894345,洽洽 五香香瓜子160g经典包装葵花籽休闲零食小吃炒货零食香瓜子零嘴
1388,100016561741,恰恰焦糖瓜子 五袋装
1389,100016578888,三胖蛋 原味瓜子90克袋装
1390,100017352468,洽洽香瓜子308g
1391,100020561110,大好大奶油瓜子90g奶油口味*5袋
1392,100034857499,洽洽 香瓜子160g*5袋 休闲零食经典包装葵花籽瓜子 新老包装随机
1393,3275672,阿里山甘草西瓜子600g
1394,4334927,飘零大叔 坚果炒货休闲零食焦糖瓜子118g/袋
1395,8416848,粒上皇 南瓜子168g  坚果炒货干果零食
1396,100018250509,三胖蛋原味瓜子高端礼盒 218g/罐*6
1397,100028944961,洽洽海盐瓜子 海盐味108g*8袋 葵花籽坚果炒货休闲零食小吃
1398,100044325150,华巍（HUAWEI FOOD）南瓜子仁300g
1399,100046014492,三胖蛋 五香味南瓜子  坚果炒货休闲办公室零食  176克*4罐礼盒
1400,100054514709,三胖蛋 经典原味瓜子 坚果炒货休闲零食原味大葵花籽 180克*3罐
1401,100009153939,姚生记甘草味西瓜子125g
1402,100011386141,洽洽 山核桃瓜子108g网红口味香瓜子葵花籽大颗粒恰恰年货休闲零食小吃零嘴每日坚果
1403,100012290967,一颗伴古法瓜子袋装香辣火鸡味350g内蒙古大颗葵花籽炒货休闲零食
1404,100012522058,粒上皇 南瓜子168g*3袋 坚果炒货干果零食
1405,100021843614,正林  休闲食品   坚果炒货 3A黑瓜子500g/袋
1406,100031906394,佬兵 灯娃焦糖瓜子132g  2袋起售
1407,1298271,良品铺子 原味黑葵花籽 坚果零食瓜子 壳薄粒大150g
1408,100004770161,真心 逍遥磕原味瓜子 便携罐装 休闲零食小吃 坚果炒货 葵花籽 168g
1409,100035825109,洽洽 香瓜子五香葵花籽坚果炒货年货零食瓜子 洽洽香瓜子110g*5袋
1410,100046058156,洽洽五香瓜子包装葵花籽坚果炒货周末洽洽休闲零食小吃160g【5袋装】
1411,883735,金鸽 坚果炒货 多味葵瓜子160g
1412,100005743497,傻老大 袋装原味瓜子178gx1袋休闲零食特产孕妇零食
1413,100017687473,八享时焦糖味瓜子500g 葵花籽 坚果炒货 休闲坚果零食 京东自有品牌八享时
1414,100019296400,三胖蛋 正宗内蒙特产葵花籽 每日坚果休闲零食  葵瓜子皇家铁锅90g*10袋 五香味
1415,100026400705,沐月森林 焦糖瓜子100g*3袋 休闲食品即食零食小吃
1416,100031907752,三胖蛋 盐焗南瓜子南瓜籽办公室零食坚果炒货休闲零食 160g*5袋
1417,100031937694,三胖蛋每日一嗑礼盒 每日坚果年货礼盒 葵花籽 坚果原味大瓜子休闲零食
1418,100038167639,姚生记 山核桃味瓜子 大颗粒葵花籽 办公室休闲零食 每日坚果炒货180g*3
1419,100043353028,江博尔 南瓜子500g LZ
1420,100044272578,十八洞 湖南省花垣县特产 吊瓜子原味228g/罐*2 乡村振兴
1421,100054497003,童年记 多味瓜子500g*2袋 葵花籽休闲零食坚果炒货小吃年货 包装随机
1422,1333803,来伊份 坚果炒货 休闲零食小吃 分享装 独立包装 话梅西瓜子250g/袋
1423,1934583,三胖蛋 正宗内蒙特产原味大瓜子 每日坚果 葵花籽 坚果休闲零食 218g/桶
1424,100019247354,洽洽海盐味瓜子108g*32袋 葵花籽零食葵瓜子
1425,100038146594,味滋源 山核桃味瓜子500g*3袋装瓜子网红办公室休闲小零食品
1426,100039879669,泰山食品原香打手瓜子260g葵花籽零食特产炒货
1427,100043075107,三胖蛋 五香味葵花籽瓜子 内蒙古特产大颗粒 坚果炒货休闲办公室零食 168g/罐（2罐起发，单拍不发）
